Date,Country,Distributor,Brand,Operator,Unit Cost,Amount,Unit Price,Sales
6/8/2021,Mexico,Saga Falabella,Nokia,Movistar,365,1,650,650
8/7/2021,El Salvador,Tottus,Nokia,Movistar,365,33,650,21450
11/16/2021,United Kingdom,Metro,Nokia,Movistar,365,11,650,7150
4/7/2019,Denmark,Metro,Nokia,Movistar,365,18,650,11700
5/14/2018,Paraguay,Oeschle,Nokia,Movistar,365,27,650,17550
4/23/2021,Cuba,Plaza Vea,Nokia,Movistar,365,26,650,16900
5/30/2019,Colombia,Oeschle,Nokia,Movistar,365,45,650,29250
4/27/2021,Ireland,Metro,Nokia,Movistar,365,13,650,8450
2/8/2018,Denmark,Plaza Vea,Nokia,Movistar,365,21,650,13650
5/23/2018,France,Ripley,Nokia,Movistar,365,5,650,3250
4/29/2018,Brasil,Saga Falabella,Nokia,Movistar,365,7,650,4550
8/2/2019,Mexico,Ripley,Nokia,Movistar,365,3,650,1950
7/15/2019,Spain,Tottus,Nokia,Movistar,365,36,650,23400
12/9/2020,Portugal,Metro,Nokia,Movistar,365,2,650,1300
2/14/2018,Colombia,Ripley,Nokia,Movistar,365,2,650,1300
8/3/2019,USA,Plaza Vea,Samsung,Bitel,590,21,820,17220
5/7/2019,Switzerland,Tottus,Samsung,Bitel,590,125,820,102500
2/3/2021,Ireland,Tottus,Samsung,Bitel,590,97,820,79540
6/14/2021,Paraguay,Plaza Vea,Samsung,Bitel,590,54,820,44280
6/14/2021,USA,Ripley,Samsung,Bitel,590,42,820,34440
7/29/2021,El Salvador,Plaza Vea,Samsung,Bitel,590,8,820,6560
9/16/2018,Venezuela,Metro,Samsung,Bitel,590,70,820,57400
12/29/2020,Chile,Tottus,Samsung,Bitel,590,15,820,12300
2/17/2020,Peru,Saga Falabella,Samsung,Bitel,590,4,820,3280
1/3/2021,Uruguay,Plaza Vea,Samsung,Bitel,590,87,820,71340
12/29/2018,Uruguay,Metro,Samsung,Bitel,590,21,820,17220
2/27/2019,Canada,Tottus,Samsung,Bitel,590,65,820,53300
11/28/2021,Mexico,Oeschle,Samsung,Bitel,590,44,820,36080
8/24/2021,Spain,Saga Falabella,Samsung,Bitel,590,14,820,11480
1/26/2021,Spain,Saga Falabella,Samsung,Bitel,590,25,820,20500
2/15/2019,Chile,Oeschle,Samsung,Bitel,590,41,820,33620
10/13/2021,United Kingdom,Saga Falabella,Samsung,Bitel,590,4,820,3280
11/20/2018,France,Metro,Samsung,Bitel,590,46,820,37720
12/18/2020,Switzerland,Ripley,Samsung,Bitel,590,26,820,21320
11/8/2021,Spain,Tottus,Samsung,Bitel,590,31,820,25420
3/16/2020,Colombia,Plaza Vea,Samsung,Bitel,590,52,820,42640
8/17/2021,Mexico,Saga Falabella,Samsung,Bitel,590,22,820,18040
6/23/2019,United Kingdom,Metro,Samsung,Bitel,590,70,820,57400
12/20/2018,Colombia,Metro,Samsung,Bitel,590,4,820,3280
11/22/2018,Guatemala,Oeschle,Samsung,Bitel,590,114,820,93480
7/8/2018,United Kingdom,Ripley,Samsung,Bitel,590,40,820,32800
1/6/2021,Denmark,Tottus,Samsung,Bitel,590,177,820,145140
5/20/2021,USA,Metro,Samsung,Bitel,590,16,820,13120
8/19/2021,France,Tottus,Samsung,Bitel,590,136,820,111520
5/11/2018,Cuba,Tottus,Samsung,Bitel,590,10,820,8200
7/10/2019,Chile,Saga Falabella,Samsung,Bitel,590,5,820,4100
9/24/2019,Denmark,Metro,Samsung,Bitel,590,77,820,63140
11/20/2020,Germany,Ripley,Samsung,Bitel,590,8,820,6560
11/25/2019,Jamaica,Metro,Samsung,Bitel,590,79,820,64780
6/1/2021,Canada,Saga Falabella,Samsung,Bitel,590,27,820,22140
9/7/2020,Brasil,Metro,Samsung,Bitel,590,22,820,18040
4/18/2018,Canada,Metro,Samsung,Bitel,590,59,820,48380
2/16/2021,Ireland,Oeschle,Samsung,Bitel,590,121,820,99220
6/13/2018,United Kingdom,Saga Falabella,Samsung,Bitel,590,29,820,23780
5/30/2020,Brasil,Saga Falabella,Samsung,Bitel,590,3,820,2460
7/8/2020,Chile,Metro,Samsung,Bitel,590,65,820,53300
6/21/2019,Ireland,Oeschle,Samsung,Bitel,590,57,820,46740
6/28/2020,Germany,Oeschle,Samsung,Bitel,590,70,820,57400
4/5/2018,Cuba,Oeschle,Samsung,Bitel,590,92,820,75440
4/19/2021,France,Tottus,Samsung,Bitel,590,53,820,43460
11/24/2021,Spain,Ripley,Samsung,Bitel,590,1,820,820
10/31/2021,Ireland,Metro,Samsung,Bitel,590,53,820,43460
1/31/2021,Mexico,Saga Falabella,Samsung,Bitel,590,11,820,9020
11/27/2021,Switzerland,Plaza Vea,Samsung,Bitel,590,107,820,87740
2/15/2021,Mexico,Metro,Samsung,Bitel,590,71,820,58220
5/12/2019,Germany,Metro,Samsung,Bitel,590,59,820,48380
5/7/2020,Guatemala,Tottus,Samsung,Bitel,590,17,820,13940
11/9/2021,Guatemala,Plaza Vea,Samsung,Bitel,590,83,820,68060
2/25/2018,Cuba,Tottus,Samsung,Bitel,590,119,820,97580
9/23/2021,El Salvador,Plaza Vea,Samsung,Bitel,590,48,820,39360
8/3/2019,USA,Plaza Vea,Samsung,Bitel,590,21,820,17220
5/7/2019,Switzerland,Tottus,Samsung,Bitel,590,125,820,102500
2/3/2021,Ireland,Tottus,Samsung,Bitel,590,97,820,79540
6/14/2021,Paraguay,Plaza Vea,Samsung,Bitel,590,54,820,44280
6/14/2021,USA,Ripley,Samsung,Bitel,590,42,820,34440
7/29/2021,El Salvador,Plaza Vea,Samsung,Bitel,590,8,820,6560
9/16/2018,Venezuela,Metro,Samsung,Bitel,590,70,820,57400
12/29/2020,Chile,Tottus,Samsung,Bitel,590,15,820,12300
2/17/2020,Peru,Saga Falabella,Samsung,Bitel,590,4,820,3280
1/3/2021,Uruguay,Plaza Vea,Samsung,Bitel,590,87,820,71340
12/29/2018,Uruguay,Metro,Samsung,Bitel,590,21,820,17220
2/27/2019,Canada,Tottus,Samsung,Bitel,590,65,820,53300
11/28/2021,Mexico,Oeschle,Samsung,Bitel,590,44,820,36080
8/24/2021,Spain,Saga Falabella,Samsung,Bitel,590,14,820,11480
1/26/2021,Spain,Saga Falabella,Samsung,Bitel,590,25,820,20500
2/15/2019,Chile,Oeschle,Samsung,Bitel,590,41,820,33620
10/13/2021,United Kingdom,Saga Falabella,Samsung,Bitel,590,4,820,3280
11/20/2018,France,Metro,Samsung,Bitel,590,46,820,37720
12/18/2020,Switzerland,Ripley,Samsung,Bitel,590,26,820,21320
11/8/2021,Spain,Tottus,Samsung,Bitel,590,31,820,25420
3/16/2020,Colombia,Plaza Vea,Samsung,Bitel,590,52,820,42640
8/17/2021,Mexico,Saga Falabella,Samsung,Bitel,590,22,820,18040
6/23/2019,United Kingdom,Metro,Samsung,Bitel,590,70,820,57400
12/20/2018,Colombia,Metro,Samsung,Bitel,590,4,820,3280
11/22/2018,Guatemala,Oeschle,Samsung,Bitel,590,114,820,93480
7/8/2018,United Kingdom,Ripley,Samsung,Bitel,590,40,820,32800
1/6/2021,Denmark,Tottus,Samsung,Bitel,590,177,820,145140
5/20/2021,USA,Metro,Samsung,Bitel,590,16,820,13120
8/19/2021,France,Tottus,Samsung,Bitel,590,136,820,111520
5/11/2018,Cuba,Tottus,Samsung,Bitel,590,10,820,8200
7/10/2019,Chile,Saga Falabella,Samsung,Bitel,590,5,820,4100
9/24/2019,Denmark,Metro,Samsung,Bitel,590,77,820,63140
11/20/2020,Germany,Ripley,Samsung,Bitel,590,8,820,6560
11/25/2019,Jamaica,Metro,Samsung,Bitel,590,79,820,64780
6/1/2021,Canada,Saga Falabella,Samsung,Bitel,590,27,820,22140
9/7/2020,Brasil,Metro,Samsung,Bitel,590,22,820,18040
4/18/2018,Canada,Metro,Samsung,Bitel,590,59,820,48380
2/16/2021,Ireland,Oeschle,Samsung,Bitel,590,121,820,99220
6/13/2018,United Kingdom,Saga Falabella,Samsung,Bitel,590,29,820,23780
5/30/2020,Brasil,Saga Falabella,Samsung,Bitel,590,3,820,2460
7/8/2020,Chile,Metro,Samsung,Bitel,590,65,820,53300
6/21/2019,Ireland,Oeschle,Samsung,Bitel,590,57,820,46740
6/28/2020,Germany,Oeschle,Samsung,Bitel,590,70,820,57400
4/5/2018,Cuba,Oeschle,Samsung,Bitel,590,92,820,75440
4/19/2021,France,Tottus,Samsung,Bitel,590,53,820,43460
11/24/2021,Spain,Ripley,Samsung,Bitel,590,1,820,820
10/31/2021,Ireland,Metro,Samsung,Bitel,590,53,820,43460
1/31/2021,Mexico,Saga Falabella,Samsung,Bitel,590,11,820,9020
11/27/2021,Switzerland,Plaza Vea,Samsung,Bitel,590,107,820,87740
2/15/2021,Mexico,Metro,Samsung,Bitel,590,71,820,58220
5/12/2019,Germany,Metro,Samsung,Bitel,590,59,820,48380
5/7/2020,Guatemala,Tottus,Samsung,Bitel,590,17,820,13940
11/9/2021,Guatemala,Plaza Vea,Samsung,Bitel,590,83,820,68060
2/25/2018,Cuba,Tottus,Samsung,Bitel,590,119,820,97580
9/23/2021,El Salvador,Plaza Vea,Samsung,Bitel,590,48,820,39360
2/4/2018,United Kingdom,Metro,Samsung,Tuenti,590,142,820,116440
7/12/2021,Mexico,Ripley,Samsung,Tuenti,590,79,820,64780
2/9/2021,Spain,Plaza Vea,Samsung,Tuenti,590,27,820,22140
12/25/2018,Cuba,Tottus,Samsung,Tuenti,590,99,820,81180
3/3/2019,Portugal,Ripley,Samsung,Tuenti,590,5,820,4100
6/11/2020,Canada,Oeschle,Samsung,Tuenti,590,223,820,182860
1/22/2020,Bolivia,Saga Falabella,Samsung,Tuenti,590,42,820,34440
4/6/2019,Canada,Ripley,Samsung,Tuenti,590,5,820,4100
7/31/2021,Bolivia,Tottus,Samsung,Tuenti,590,52,820,42640
4/19/2021,Uruguay,Oeschle,Samsung,Tuenti,590,69,820,56580
10/17/2018,France,Tottus,Samsung,Tuenti,590,49,820,40180
2/10/2021,Uruguay,Oeschle,Samsung,Tuenti,590,69,820,56580
3/28/2020,Cuba,Plaza Vea,Samsung,Tuenti,590,88,820,72160
6/30/2019,El Salvador,Metro,Samsung,Tuenti,590,18,820,14760
4/12/2021,Portugal,Ripley,Samsung,Tuenti,590,23,820,18860
12/18/2019,United Kingdom,Saga Falabella,Samsung,Tuenti,590,1,820,820
3/17/2019,Germany,Plaza Vea,Samsung,Tuenti,590,27,820,22140
6/22/2019,Portugal,Tottus,Samsung,Tuenti,590,82,820,67240
12/18/2021,Ireland,Oeschle,Samsung,Tuenti,590,219,820,179580
7/30/2021,Denmark,Tottus,Samsung,Tuenti,590,235,820,192700
12/12/2018,Germany,Oeschle,Samsung,Tuenti,590,58,820,47560
11/13/2021,Brasil,Tottus,Samsung,Tuenti,590,58,820,47560
9/6/2019,Mexico,Oeschle,Samsung,Tuenti,590,107,820,87740
2/15/2020,USA,Ripley,Samsung,Tuenti,590,96,820,78720
11/15/2020,Jamaica,Tottus,Samsung,Tuenti,590,139,820,113980
2/2/2020,El Salvador,Oeschle,Samsung,Tuenti,590,115,820,94300
1/18/2021,Portugal,Tottus,Samsung,Tuenti,590,62,820,50840
4/8/2020,Portugal,Tottus,Samsung,Tuenti,590,140,820,114800
2/17/2021,Uruguay,Metro,Samsung,Tuenti,590,111,820,91020
8/18/2020,Canada,Ripley,Samsung,Tuenti,590,71,820,58220
4/14/2018,Portugal,Saga Falabella,Samsung,Tuenti,590,1,820,820
4/5/2019,Paraguay,Tottus,Samsung,Tuenti,590,241,820,197620
8/10/2021,United Kingdom,Metro,Samsung,Tuenti,590,110,820,90200
10/1/2019,Argentina,Plaza Vea,Samsung,Tuenti,590,105,820,86100
8/13/2021,Brasil,Ripley,Samsung,Tuenti,590,71,820,58220
12/16/2019,Jamaica,Oeschle,Samsung,Tuenti,590,25,820,20500
7/27/2020,Portugal,Ripley,Samsung,Tuenti,590,30,820,24600
4/22/2018,El Salvador,Metro,Samsung,Tuenti,590,36,820,29520
10/29/2019,Denmark,Plaza Vea,Samsung,Tuenti,590,49,820,40180
1/6/2020,USA,Tottus,Samsung,Tuenti,590,270,820,221400
12/23/2020,Portugal,Tottus,Samsung,Tuenti,590,192,820,157440
10/15/2021,Switzerland,Ripley,Samsung,Tuenti,590,82,820,67240
8/10/2021,Chile,Oeschle,Samsung,Tuenti,590,63,820,51660
12/31/2021,Portugal,Metro,Samsung,Tuenti,590,30,820,24600
9/28/2020,El Salvador,Metro,Samsung,Tuenti,590,76,820,62320
7/31/2018,United Kingdom,Saga Falabella,Samsung,Tuenti,590,45,820,36900
2/19/2019,Mexico,Saga Falabella,Samsung,Tuenti,590,11,820,9020
9/19/2020,Cuba,Saga Falabella,Samsung,Tuenti,590,34,820,27880
3/19/2021,Chile,Ripley,Samsung,Tuenti,590,46,820,37720
2/25/2021,Jamaica,Oeschle,Samsung,Tuenti,590,144,820,118080
6/19/2019,Portugal,Ripley,Samsung,Tuenti,590,1,820,820
4/8/2018,El Salvador,Tottus,Samsung,Tuenti,590,295,820,241900
2/15/2019,Spain,Oeschle,Samsung,Tuenti,590,24,820,19680
7/14/2018,Guatemala,Tottus,Samsung,Tuenti,590,29,820,23780
9/20/2018,Jamaica,Saga Falabella,Samsung,Tuenti,590,43,820,35260
11/28/2020,Guatemala,Saga Falabella,Samsung,Tuenti,590,32,820,26240
2/4/2018,United Kingdom,Metro,Samsung,Tuenti,590,142,820,116440
7/12/2021,Mexico,Ripley,Samsung,Tuenti,590,79,820,64780
2/9/2021,Spain,Plaza Vea,Samsung,Tuenti,590,27,820,22140
12/25/2018,Cuba,Tottus,Samsung,Tuenti,590,99,820,81180
3/3/2019,Portugal,Ripley,Samsung,Tuenti,590,5,820,4100
6/11/2020,Canada,Oeschle,Samsung,Tuenti,590,223,820,182860
1/22/2020,Bolivia,Saga Falabella,Samsung,Tuenti,590,42,820,34440
4/6/2019,Canada,Ripley,Samsung,Tuenti,590,5,820,4100
7/31/2021,Bolivia,Tottus,Samsung,Tuenti,590,52,820,42640
4/19/2021,Uruguay,Oeschle,Samsung,Tuenti,590,69,820,56580
10/17/2018,France,Tottus,Samsung,Tuenti,590,49,820,40180
2/10/2021,Uruguay,Oeschle,Samsung,Tuenti,590,69,820,56580
3/28/2020,Cuba,Plaza Vea,Samsung,Tuenti,590,88,820,72160
6/30/2019,El Salvador,Metro,Samsung,Tuenti,590,18,820,14760
4/12/2021,Portugal,Ripley,Samsung,Tuenti,590,23,820,18860
12/18/2019,United Kingdom,Saga Falabella,Samsung,Tuenti,590,1,820,820
3/17/2019,Germany,Plaza Vea,Samsung,Tuenti,590,27,820,22140
6/22/2019,Portugal,Tottus,Samsung,Tuenti,590,82,820,67240
12/18/2021,Ireland,Oeschle,Samsung,Tuenti,590,219,820,179580
7/30/2021,Denmark,Tottus,Samsung,Tuenti,590,235,820,192700
12/12/2018,Germany,Oeschle,Samsung,Tuenti,590,58,820,47560
11/13/2021,Brasil,Tottus,Samsung,Tuenti,590,58,820,47560
9/6/2019,Mexico,Oeschle,Samsung,Tuenti,590,107,820,87740
2/15/2020,USA,Ripley,Samsung,Tuenti,590,96,820,78720
11/15/2020,Jamaica,Tottus,Samsung,Tuenti,590,139,820,113980
2/2/2020,El Salvador,Oeschle,Samsung,Tuenti,590,115,820,94300
1/18/2021,Portugal,Tottus,Samsung,Tuenti,590,62,820,50840
4/8/2020,Portugal,Tottus,Samsung,Tuenti,590,140,820,114800
2/17/2021,Uruguay,Metro,Samsung,Tuenti,590,111,820,91020
8/18/2020,Canada,Ripley,Samsung,Tuenti,590,71,820,58220
4/14/2018,Portugal,Saga Falabella,Samsung,Tuenti,590,1,820,820
4/5/2019,Paraguay,Tottus,Samsung,Tuenti,590,241,820,197620
8/10/2021,United Kingdom,Metro,Samsung,Tuenti,590,110,820,90200
10/1/2019,Argentina,Plaza Vea,Samsung,Tuenti,590,105,820,86100
8/13/2021,Brasil,Ripley,Samsung,Tuenti,590,71,820,58220
12/16/2019,Jamaica,Oeschle,Samsung,Tuenti,590,25,820,20500
7/27/2020,Portugal,Ripley,Samsung,Tuenti,590,30,820,24600
4/22/2018,El Salvador,Metro,Samsung,Tuenti,590,36,820,29520
10/29/2019,Denmark,Plaza Vea,Samsung,Tuenti,590,49,820,40180
1/6/2020,USA,Tottus,Samsung,Tuenti,590,270,820,221400
12/23/2020,Portugal,Tottus,Samsung,Tuenti,590,192,820,157440
10/15/2021,Switzerland,Ripley,Samsung,Tuenti,590,82,820,67240
8/10/2021,Chile,Oeschle,Samsung,Tuenti,590,63,820,51660
12/31/2021,Portugal,Metro,Samsung,Tuenti,590,30,820,24600
9/28/2020,El Salvador,Metro,Samsung,Tuenti,590,76,820,62320
7/31/2018,United Kingdom,Saga Falabella,Samsung,Tuenti,590,45,820,36900
2/19/2019,Mexico,Saga Falabella,Samsung,Tuenti,590,11,820,9020
9/19/2020,Cuba,Saga Falabella,Samsung,Tuenti,590,34,820,27880
3/19/2021,Chile,Ripley,Samsung,Tuenti,590,46,820,37720
2/25/2021,Jamaica,Oeschle,Samsung,Tuenti,590,144,820,118080
6/19/2019,Portugal,Ripley,Samsung,Tuenti,590,1,820,820
4/8/2018,El Salvador,Tottus,Samsung,Tuenti,590,295,820,241900
2/15/2019,Spain,Oeschle,Samsung,Tuenti,590,24,820,19680
7/14/2018,Guatemala,Tottus,Samsung,Tuenti,590,29,820,23780
9/20/2018,Jamaica,Saga Falabella,Samsung,Tuenti,590,43,820,35260
11/28/2020,Guatemala,Saga Falabella,Samsung,Tuenti,590,32,820,26240
10/18/2019,Portugal,Oeschle,Samsung,Entel,590,39,820,31980
11/8/2019,Ireland,Oeschle,Samsung,Entel,590,43,820,35260
6/27/2018,Chile,Oeschle,Samsung,Entel,590,139,820,113980
7/20/2019,Jamaica,Tottus,Samsung,Entel,590,173,820,141860
1/20/2021,Denmark,Metro,Samsung,Entel,590,31,820,25420
1/29/2018,Ireland,Saga Falabella,Samsung,Entel,590,11,820,9020
5/16/2018,Guatemala,Tottus,Samsung,Entel,590,26,820,21320
10/8/2020,Portugal,Metro,Samsung,Entel,590,2,820,1640
10/14/2019,Denmark,Tottus,Samsung,Entel,590,92,820,75440
12/7/2019,Guatemala,Oeschle,Samsung,Entel,590,18,820,14760
5/27/2021,Peru,Saga Falabella,Samsung,Entel,590,22,820,18040
4/16/2020,Germany,Oeschle,Samsung,Entel,590,17,820,13940
12/1/2018,Argentina,Metro,Samsung,Entel,590,10,820,8200
5/21/2021,Peru,Oeschle,Samsung,Entel,590,32,820,26240
11/17/2019,El Salvador,Saga Falabella,Samsung,Entel,590,4,820,3280
4/19/2021,Argentina,Metro,Samsung,Entel,590,75,820,61500
7/28/2019,Jamaica,Metro,Samsung,Entel,590,29,820,23780
3/30/2021,Brasil,Plaza Vea,Samsung,Entel,590,33,820,27060
4/30/2020,Canada,Tottus,Samsung,Entel,590,55,820,45100
8/16/2021,Chile,Tottus,Samsung,Entel,590,110,820,90200
6/13/2020,Argentina,Oeschle,Samsung,Entel,590,65,820,53300
6/6/2021,Germany,Plaza Vea,Samsung,Entel,590,108,820,88560
5/8/2021,Switzerland,Plaza Vea,Samsung,Entel,590,86,820,70520
9/12/2020,Brasil,Ripley,Samsung,Entel,590,60,820,49200
9/8/2021,Chile,Metro,Samsung,Entel,590,20,820,16400
10/26/2019,Colombia,Ripley,Samsung,Entel,590,42,820,34440
3/31/2020,Switzerland,Metro,Samsung,Entel,590,56,820,45920
5/10/2021,Brasil,Oeschle,Samsung,Entel,590,181,820,148420
5/11/2019,Paraguay,Tottus,Samsung,Entel,590,202,820,165640
10/30/2021,Ireland,Plaza Vea,Samsung,Entel,590,6,820,4920
9/23/2021,Bolivia,Oeschle,Samsung,Entel,590,194,820,159080
4/18/2019,Argentina,Metro,Samsung,Entel,590,114,820,93480
8/21/2019,Portugal,Ripley,Samsung,Entel,590,42,820,34440
8/26/2021,Denmark,Ripley,Samsung,Entel,590,64,820,52480
5/19/2019,Chile,Metro,Samsung,Entel,590,9,820,7380
1/19/2021,Colombia,Oeschle,Samsung,Entel,590,149,820,122180
8/5/2019,Uruguay,Oeschle,Samsung,Entel,590,171,820,140220
1/10/2020,Peru,Oeschle,Samsung,Entel,590,2,820,1640
8/17/2018,Paraguay,Tottus,Samsung,Entel,590,125,820,102500
9/12/2019,El Salvador,Ripley,Samsung,Entel,590,11,820,9020
1/25/2019,Portugal,Oeschle,Samsung,Entel,590,44,820,36080
7/17/2021,Bolivia,Metro,Samsung,Entel,590,115,820,94300
8/19/2021,Portugal,Ripley,Samsung,Entel,590,16,820,13120
8/27/2018,Uruguay,Oeschle,Samsung,Entel,590,36,820,29520
9/9/2021,Canada,Saga Falabella,Samsung,Entel,590,29,820,23780
4/23/2021,Uruguay,Plaza Vea,Samsung,Entel,590,62,820,50840
9/28/2020,Peru,Oeschle,Samsung,Entel,590,116,820,95120
6/7/2021,El Salvador,Metro,Samsung,Entel,590,109,820,89380
6/29/2018,Peru,Metro,Samsung,Entel,590,11,820,9020
5/21/2021,Uruguay,Tottus,Samsung,Entel,590,30,820,24600
11/11/2021,Switzerland,Oeschle,Samsung,Entel,590,108,820,88560
7/16/2021,Peru,Oeschle,Samsung,Entel,590,137,820,112340
4/6/2020,Ireland,Tottus,Samsung,Entel,590,212,820,173840
8/23/2021,Germany,Saga Falabella,Samsung,Entel,590,17,820,13940
2/8/2019,Cuba,Oeschle,Samsung,Entel,590,46,820,37720
8/14/2021,Bolivia,Tottus,Samsung,Entel,590,34,820,27880
3/7/2021,Venezuela,Oeschle,Samsung,Entel,590,193,820,158260
7/15/2021,Brasil,Ripley,Samsung,Entel,590,11,820,9020
9/16/2020,Portugal,Plaza Vea,Samsung,Entel,590,107,820,87740
10/18/2019,Portugal,Oeschle,Samsung,Entel,590,39,820,31980
11/8/2019,Ireland,Oeschle,Samsung,Entel,590,43,820,35260
6/27/2018,Chile,Oeschle,Samsung,Entel,590,139,820,113980
7/20/2019,Jamaica,Tottus,Samsung,Entel,590,173,820,141860
1/20/2021,Denmark,Metro,Samsung,Entel,590,31,820,25420
1/29/2018,Ireland,Saga Falabella,Samsung,Entel,590,11,820,9020
5/16/2018,Guatemala,Tottus,Samsung,Entel,590,26,820,21320
10/8/2020,Portugal,Metro,Samsung,Entel,590,2,820,1640
10/14/2019,Denmark,Tottus,Samsung,Entel,590,92,820,75440
12/7/2019,Guatemala,Oeschle,Samsung,Entel,590,18,820,14760
5/27/2021,Peru,Saga Falabella,Samsung,Entel,590,22,820,18040
4/16/2020,Germany,Oeschle,Samsung,Entel,590,17,820,13940
12/1/2018,Argentina,Metro,Samsung,Entel,590,10,820,8200
5/21/2021,Peru,Oeschle,Samsung,Entel,590,32,820,26240
11/17/2019,El Salvador,Saga Falabella,Samsung,Entel,590,4,820,3280
4/19/2021,Argentina,Metro,Samsung,Entel,590,75,820,61500
7/28/2019,Jamaica,Metro,Samsung,Entel,590,29,820,23780
3/30/2021,Brasil,Plaza Vea,Samsung,Entel,590,33,820,27060
4/30/2020,Canada,Tottus,Samsung,Entel,590,55,820,45100
8/16/2021,Chile,Tottus,Samsung,Entel,590,110,820,90200
6/13/2020,Argentina,Oeschle,Samsung,Entel,590,65,820,53300
6/6/2021,Germany,Plaza Vea,Samsung,Entel,590,108,820,88560
5/8/2021,Switzerland,Plaza Vea,Samsung,Entel,590,86,820,70520
9/12/2020,Brasil,Ripley,Samsung,Entel,590,60,820,49200
9/8/2021,Chile,Metro,Samsung,Entel,590,20,820,16400
10/26/2019,Colombia,Ripley,Samsung,Entel,590,42,820,34440
3/31/2020,Switzerland,Metro,Samsung,Entel,590,56,820,45920
5/10/2021,Brasil,Oeschle,Samsung,Entel,590,181,820,148420
5/11/2019,Paraguay,Tottus,Samsung,Entel,590,202,820,165640
10/30/2021,Ireland,Plaza Vea,Samsung,Entel,590,6,820,4920
9/23/2021,Bolivia,Oeschle,Samsung,Entel,590,194,820,159080
4/18/2019,Argentina,Metro,Samsung,Entel,590,114,820,93480
8/21/2019,Portugal,Ripley,Samsung,Entel,590,42,820,34440
8/26/2021,Denmark,Ripley,Samsung,Entel,590,64,820,52480
5/19/2019,Chile,Metro,Samsung,Entel,590,9,820,7380
1/19/2021,Colombia,Oeschle,Samsung,Entel,590,149,820,122180
8/5/2019,Uruguay,Oeschle,Samsung,Entel,590,171,820,140220
1/10/2020,Peru,Oeschle,Samsung,Entel,590,2,820,1640
8/17/2018,Paraguay,Tottus,Samsung,Entel,590,125,820,102500
9/12/2019,El Salvador,Ripley,Samsung,Entel,590,11,820,9020
1/25/2019,Portugal,Oeschle,Samsung,Entel,590,44,820,36080
7/17/2021,Bolivia,Metro,Samsung,Entel,590,115,820,94300
8/19/2021,Portugal,Ripley,Samsung,Entel,590,16,820,13120
8/27/2018,Uruguay,Oeschle,Samsung,Entel,590,36,820,29520
9/9/2021,Canada,Saga Falabella,Samsung,Entel,590,29,820,23780
4/23/2021,Uruguay,Plaza Vea,Samsung,Entel,590,62,820,50840
9/28/2020,Peru,Oeschle,Samsung,Entel,590,116,820,95120
6/7/2021,El Salvador,Metro,Samsung,Entel,590,109,820,89380
6/29/2018,Peru,Metro,Samsung,Entel,590,11,820,9020
5/21/2021,Uruguay,Tottus,Samsung,Entel,590,30,820,24600
11/11/2021,Switzerland,Oeschle,Samsung,Entel,590,108,820,88560
7/16/2021,Peru,Oeschle,Samsung,Entel,590,137,820,112340
4/6/2020,Ireland,Tottus,Samsung,Entel,590,212,820,173840
8/23/2021,Germany,Saga Falabella,Samsung,Entel,590,17,820,13940
2/8/2019,Cuba,Oeschle,Samsung,Entel,590,46,820,37720
8/14/2021,Bolivia,Tottus,Samsung,Entel,590,34,820,27880
3/7/2021,Venezuela,Oeschle,Samsung,Entel,590,193,820,158260
7/15/2021,Brasil,Ripley,Samsung,Entel,590,11,820,9020
9/16/2020,Portugal,Plaza Vea,Samsung,Entel,590,107,820,87740
10/27/2019,El Salvador,Plaza Vea,Samsung,Claro,590,76,820,62320
8/19/2019,Uruguay,Oeschle,Samsung,Claro,590,1,820,820
4/13/2020,El Salvador,Metro,Samsung,Claro,590,16,820,13120
7/24/2018,Chile,Oeschle,Samsung,Claro,590,38,820,31160
11/18/2019,United Kingdom,Ripley,Samsung,Claro,590,7,820,5740
9/13/2019,Denmark,Saga Falabella,Samsung,Claro,590,12,820,9840
5/15/2020,United Kingdom,Metro,Samsung,Claro,590,24,820,19680
8/2/2019,Colombia,Saga Falabella,Samsung,Claro,590,6,820,4920
10/28/2018,France,Saga Falabella,Samsung,Claro,590,4,820,3280
11/7/2021,Peru,Ripley,Samsung,Claro,590,15,820,12300
1/21/2021,Colombia,Tottus,Samsung,Claro,590,85,820,69700
9/26/2021,Brasil,Metro,Samsung,Claro,590,30,820,24600
8/30/2020,Cuba,Plaza Vea,Samsung,Claro,590,64,820,52480
10/9/2021,Argentina,Ripley,Samsung,Claro,590,26,820,21320
1/18/2019,Mexico,Saga Falabella,Samsung,Claro,590,13,820,10660
3/7/2018,Argentina,Saga Falabella,Samsung,Claro,590,6,820,4920
4/10/2020,Guatemala,Saga Falabella,Samsung,Claro,590,6,820,4920
1/4/2020,France,Tottus,Samsung,Claro,590,86,820,70520
12/17/2021,Germany,Saga Falabella,Samsung,Claro,590,1,820,820
8/13/2019,Portugal,Oeschle,Samsung,Claro,590,98,820,80360
11/12/2021,USA,Tottus,Samsung,Claro,590,17,820,13940
6/3/2021,Germany,Saga Falabella,Samsung,Claro,590,11,820,9020
7/2/2021,Brasil,Ripley,Samsung,Claro,590,15,820,12300
10/27/2019,Venezuela,Ripley,Samsung,Claro,590,12,820,9840
2/25/2019,Spain,Plaza Vea,Samsung,Claro,590,65,820,53300
